scenario_id,source_episode_group_id,task,layout_family,condition,occlusion,constraint_context,occlusion_duration_s,seed,split
01_E00_026,mug_on_plate_episode_026,mug_on_plate,mug_on_plate_layout_01,E00,False,False,0.0,1945526488,train
01_E00_027,mug_on_plate_episode_027,mug_on_plate,mug_on_plate_layout_02,E00,False,False,0.0,497268706,train
01_E00_028,mug_on_plate_episode_028,mug_on_plate,mug_on_plate_layout_03,E00,False,False,0.0,1101610896,train
01_E00_029,mug_on_plate_episode_029,mug_on_plate,mug_on_plate_layout_04,E00,False,False,0.0,573036909,train
01_E00_030,mug_on_plate_episode_030,mug_on_plate,mug_on_plate_layout_00,E00,False,False,0.0,1490581366,validation
01_E00_031,mug_on_plate_episode_031,mug_on_plate,mug_on_plate_layout_01,E00,False,False,0.0,494390848,validation
01_E00_032,mug_on_plate_episode_032,mug_on_plate,mug_on_plate_layout_02,E00,False,False,0.0,663315337,validation
01_E00_033,mug_on_plate_episode_033,mug_on_plate,mug_on_plate_layout_03,E00,False,False,0.0,1195761054,validation
01_E00_034,mug_on_plate_episode_034,mug_on_plate,mug_on_plate_layout_04,E00,False,False,0.0,79776130,validation
01_E00_035,mug_on_plate_episode_035,mug_on_plate,mug_on_plate_layout_00,E00,False,False,0.0,181666837,validation
01_E00_036,mug_on_plate_episode_036,mug_on_plate,mug_on_plate_layout_01,E00,False,False,0.0,174647438,validation
01_E00_037,mug_on_plate_episode_037,mug_on_plate,mug_on_plate_layout_02,E00,False,False,0.0,883628285,validation
01_E00_038,mug_on_plate_episode_038,mug_on_plate,mug_on_plate_layout_03,E00,False,False,0.0,1115271501,validation
01_E00_039,mug_on_plate_episode_039,mug_on_plate,mug_on_plate_layout_04,E00,False,False,0.0,1351683036,validation
01_E00_040,mug_on_plate_episode_040,mug_on_plate,mug_on_plate_layout_00,E00,False,False,0.0,1575796842,test
01_E00_041,mug_on_plate_episode_041,mug_on_plate,mug_on_plate_layout_01,E00,False,False,0.0,180408077,test
01_E00_042,mug_on_plate_episode_042,mug_on_plate,mug_on_plate_layout_02,E00,False,False,0.0,2123799795,test
01_E00_043,mug_on_plate_episode_043,mug_on_plate,mug_on_plate_layout_03,E00,False,False,0.0,1969948437,test
01_E00_044,mug_on_plate_episode_044,mug_on_plate,mug_on_plate_layout_04,E00,False,False,0.0,1870203225,test
01_E00_045,mug_on_plate_episode_045,mug_on_plate,mug_on_plate_layout_00,E00,False,False,0.0,1599657397,test
01_E00_046,mug_on_plate_episode_046,mug_on_plate,mug_on_plate_layout_01,E00,False,False,0.0,765742497,test
01_E00_047,mug_on_plate_episode_047,mug_on_plate,mug_on_plate_layout_02,E00,False,False,0.0,892683641,test
01_E00_048,mug_on_plate_episode_048,mug_on_plate,mug_on_plate_layout_03,E00,False,False,0.0,1613099182,test
01_E00_049,mug_on_plate_episode_049,mug_on_plate,mug_on_plate_layout_04,E00,False,False,0.0,1249987923,test
01_E10_000,mug_on_plate_episode_000,mug_on_plate,mug_on_plate_layout_00,E10,True,False,0.25,38212703,train
01_E10_001,mug_on_plate_episode_001,mug_on_plate,mug_on_plate_layout_01,E10,True,False,0.5,594668076,train
01_E10_002,mug_on_plate_episode_002,mug_on_plate,mug_on_plate_layout_02,E10,True,False,1.0,648639589,train
01_E10_003,mug_on_plate_episode_003,mug_on_plate,mug_on_plate_layout_03,E10,True,False,0.25,1165540019,train
01_E10_004,mug_on_plate_episode_004,mug_on_plate,mug_on_plate_layout_04,E10,True,False,0.5,1431978117,train
01_E10_005,mug_on_plate_episode_005,mug_on_plate,mug_on_plate_layout_00,E10,True,False,1.0,1449598999,train
01_E10_006,mug_on_plate_episode_006,mug_on_plate,mug_on_plate_layout_01,E10,True,False,0.25,1577118317,train
01_E10_007,mug_on_plate_episode_007,mug_on_plate,mug_on_plate_layout_02,E10,True,False,0.5,402470710,train
01_E10_008,mug_on_plate_episode_008,mug_on_plate,mug_on_plate_layout_03,E10,True,False,1.0,1452798332,train
01_E10_009,mug_on_plate_episode_009,mug_on_plate,mug_on_plate_layout_04,E10,True,False,0.25,153182031,train
01_E10_010,mug_on_plate_episode_010,mug_on_plate,mug_on_plate_layout_00,E10,True,False,0.5,176965319,train
01_E10_011,mug_on_plate_episode_011,mug_on_plate,mug_on_plate_layout_01,E10,True,False,1.0,1158018294,train
01_E10_012,mug_on_plate_episode_012,mug_on_plate,mug_on_plate_layout_02,E10,True,False,0.25,703775687,train
01_E10_013,mug_on_plate_episode_013,mug_on_plate,mug_on_plate_layout_03,E10,True,False,0.5,641736990,train
01_E10_014,mug_on_plate_episode_014,mug_on_plate,mug_on_plate_layout_04,E10,True,False,1.0,1243525559,train
01_E10_015,mug_on_plate_episode_015,mug_on_plate,mug_on_plate_layout_00,E10,True,False,0.25,1550082102,train
01_E10_016,mug_on_plate_episode_016,mug_on_plate,mug_on_plate_layout_01,E10,True,False,0.5,1695618646,train
01_E10_017,mug_on_plate_episode_017,mug_on_plate,mug_on_plate_layout_02,E10,True,False,1.0,556803596,train
01_E10_018,mug_on_plate_episode_018,mug_on_plate,mug_on_plate_layout_03,E10,True,False,0.25,1260173501,train
01_E10_019,mug_on_plate_episode_019,mug_on_plate,mug_on_plate_layout_04,E10,True,False,0.5,493476348,train
01_E10_020,mug_on_plate_episode_020,mug_on_plate,mug_on_plate_layout_00,E10,True,False,1.0,2053272110,train
01_E10_021,mug_on_plate_episode_021,mug_on_plate,mug_on_plate_layout_01,E10,True,False,0.25,1029529788,train
01_E10_022,mug_on_plate_episode_022,mug_on_plate,mug_on_plate_layout_02,E10,True,False,0.5,207259503,train
01_E10_023,mug_on_plate_episode_023,mug_on_plate,mug_on_plate_layout_03,E10,True,False,1.0,1322333523,train
01_E10_024,mug_on_plate_episode_024,mug_on_plate,mug_on_plate_layout_04,E10,True,False,0.25,771319623,train
01_E10_025,mug_on_plate_episode_025,mug_on_plate,mug_on_plate_layout_00,E10,True,False,0.5,304353766,train
01_E10_026,mug_on_plate_episode_026,mug_on_plate,mug_on_plate_layout_01,E10,True,False,1.0,1299960583,train
01_E10_027,mug_on_plate_episode_027,mug_on_plate,mug_on_plate_layout_02,E10,True,False,0.25,1731598297,train
01_E10_028,mug_on_plate_episode_028,mug_on_plate,mug_on_plate_layout_03,E10,True,False,0.5,1410985724,train
01_E10_029,mug_on_plate_episode_029,mug_on_plate,mug_on_plate_layout_04,E10,True,False,1.0,1285163745,train
01_E10_030,mug_on_plate_episode_030,mug_on_plate,mug_on_plate_layout_00,E10,True,False,0.25,1781215744,validation
01_E10_031,mug_on_plate_episode_031,mug_on_plate,mug_on_plate_layout_01,E10,True,False,0.5,466654280,validation
01_E10_032,mug_on_plate_episode_032,mug_on_plate,mug_on_plate_layout_02,E10,True,False,1.0,426921187,validation
01_E10_033,mug_on_plate_episode_033,mug_on_plate,mug_on_plate_layout_03,E10,True,False,0.25,2066619266,validation
01_E10_034,mug_on_plate_episode_034,mug_on_plate,mug_on_plate_layout_04,E10,True,False,0.5,2035834473,validation
01_E10_035,mug_on_plate_episode_035,mug_on_plate,mug_on_plate_layout_00,E10,True,False,1.0,1447749897,validation
01_E10_036,mug_on_plate_episode_036,mug_on_plate,mug_on_plate_layout_01,E10,True,False,0.25,1475972382,validation
01_E10_037,mug_on_plate_episode_037,mug_on_plate,mug_on_plate_layout_02,E10,True,False,0.5,533970967,validation
01_E10_038,mug_on_plate_episode_038,mug_on_plate,mug_on_plate_layout_03,E10,True,False,1.0,2057660952,validation
01_E10_039,mug_on_plate_episode_039,mug_on_plate,mug_on_plate_layout_04,E10,True,False,0.25,498250834,validation
01_E10_040,mug_on_plate_episode_040,mug_on_plate,mug_on_plate_layout_00,E10,True,False,0.5,2137753491,test
01_E10_041,mug_on_plate_episode_041,mug_on_plate,mug_on_plate_layout_01,E10,True,False,1.0,1831955274,test
01_E10_042,mug_on_plate_episode_042,mug_on_plate,mug_on_plate_layout_02,E10,True,False,0.25,162454480,test
01_E10_043,mug_on_plate_episode_043,mug_on_plate,mug_on_plate_layout_03,E10,True,False,0.5,1296664028,test
01_E10_044,mug_on_plate_episode_044,mug_on_plate,mug_on_plate_layout_04,E10,True,False,1.0,1439165853,test
01_E10_045,mug_on_plate_episode_045,mug_on_plate,mug_on_plate_layout_00,E10,True,False,0.25,668572195,test
01_E10_046,mug_on_plate_episode_046,mug_on_plate,mug_on_plate_layout_01,E10,True,False,0.5,715353335,test
01_E10_047,mug_on_plate_episode_047,mug_on_plate,mug_on_plate_layout_02,E10,True,False,1.0,1613066649,test
01_E10_048,mug_on_plate_episode_048,mug_on_plate,mug_on_plate_layout_03,E10,True,False,0.25,373326185,test
01_E10_049,mug_on_plate_episode_049,mug_on_plate,mug_on_plate_layout_04,E10,True,False,0.5,282757781,test
01_E01_000,mug_on_plate_episode_000,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,363653025,train
01_E01_001,mug_on_plate_episode_001,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,850576530,train
01_E01_002,mug_on_plate_episode_002,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,949439989,train
01_E01_003,mug_on_plate_episode_003,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,262663685,train
01_E01_004,mug_on_plate_episode_004,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,1652754537,train
01_E01_005,mug_on_plate_episode_005,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,33719836,train
01_E01_006,mug_on_plate_episode_006,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,421235423,train
01_E01_007,mug_on_plate_episode_007,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,1691392275,train
01_E01_008,mug_on_plate_episode_008,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,1244770883,train
01_E01_009,mug_on_plate_episode_009,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,1926483037,train
01_E01_010,mug_on_plate_episode_010,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,2098601769,train
01_E01_011,mug_on_plate_episode_011,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,933096865,train
01_E01_012,mug_on_plate_episode_012,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,1816934709,train
01_E01_013,mug_on_plate_episode_013,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,359330904,train
01_E01_014,mug_on_plate_episode_014,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,1581971554,train
01_E01_015,mug_on_plate_episode_015,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,945484899,train
01_E01_016,mug_on_plate_episode_016,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,1120627997,train
01_E01_017,mug_on_plate_episode_017,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,715460430,train
01_E01_018,mug_on_plate_episode_018,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,1852080195,train
01_E01_019,mug_on_plate_episode_019,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,824397566,train
01_E01_020,mug_on_plate_episode_020,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,1539833323,train
01_E01_021,mug_on_plate_episode_021,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,493974501,train
01_E01_022,mug_on_plate_episode_022,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,274267788,train
01_E01_023,mug_on_plate_episode_023,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,118622481,train
01_E01_024,mug_on_plate_episode_024,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,1939657864,train
01_E01_025,mug_on_plate_episode_025,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,866243010,train
01_E01_026,mug_on_plate_episode_026,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,510715801,train
01_E01_027,mug_on_plate_episode_027,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,2134974445,train
01_E01_028,mug_on_plate_episode_028,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,1709197715,train
01_E01_029,mug_on_plate_episode_029,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,1101571809,train
01_E01_030,mug_on_plate_episode_030,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,890054541,validation
01_E01_031,mug_on_plate_episode_031,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,180824244,validation
01_E01_032,mug_on_plate_episode_032,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,927259236,validation
01_E01_033,mug_on_plate_episode_033,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,628587760,validation
01_E01_034,mug_on_plate_episode_034,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,449381102,validation
01_E01_035,mug_on_plate_episode_035,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,850274848,validation
01_E01_036,mug_on_plate_episode_036,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,1968847553,validation
01_E01_037,mug_on_plate_episode_037,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,1623634925,validation
01_E01_038,mug_on_plate_episode_038,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,1553240961,validation
01_E01_039,mug_on_plate_episode_039,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,649976180,validation
01_E01_040,mug_on_plate_episode_040,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,449881842,test
01_E01_041,mug_on_plate_episode_041,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,2095520584,test
01_E01_042,mug_on_plate_episode_042,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,637381822,test
01_E01_043,mug_on_plate_episode_043,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,1743356771,test
01_E01_044,mug_on_plate_episode_044,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,1817797142,test
01_E01_045,mug_on_plate_episode_045,mug_on_plate,mug_on_plate_layout_00,E01,False,True,0.0,2127752239,test
01_E01_046,mug_on_plate_episode_046,mug_on_plate,mug_on_plate_layout_01,E01,False,True,0.0,1384956481,test
01_E01_047,mug_on_plate_episode_047,mug_on_plate,mug_on_plate_layout_02,E01,False,True,0.0,2140787315,test
01_E01_048,mug_on_plate_episode_048,mug_on_plate,mug_on_plate_layout_03,E01,False,True,0.0,2141670794,test
01_E01_049,mug_on_plate_episode_049,mug_on_plate,mug_on_plate_layout_04,E01,False,True,0.0,867546062,test
01_E11_000,mug_on_plate_episode_000,mug_on_plate,mug_on_plate_layout_00,E11,True,True,0.25,939623321,train
01_E11_001,mug_on_plate_episode_001,mug_on_plate,mug_on_plate_layout_01,E11,True,True,0.5,41681215,train
01_E11_002,mug_on_plate_episode_002,mug_on_plate,mug_on_plate_layout_02,E11,True,True,1.0,1461235106,train
01_E11_003,mug_on_plate_episode_003,mug_on_plate,mug_on_plate_layout_03,E11,True,True,0.25,1366913872,train
01_E11_004,mug_on_plate_episode_004,mug_on_plate,mug_on_plate_layout_04,E11,True,True,0.5,1382227385,train
01_E11_005,mug_on_plate_episode_005,mug_on_plate,mug_on_plate_layout_00,E11,True,True,1.0,152335021,train
01_E11_006,mug_on_plate_episode_006,mug_on_plate,mug_on_plate_layout_01,E11,True,True,0.25,637230909,train
01_E11_007,mug_on_plate_episode_007,mug_on_plate,mug_on_plate_layout_02,E11,True,True,0.5,1103299417,train
01_E11_008,mug_on_plate_episode_008,mug_on_plate,mug_on_plate_layout_03,E11,True,True,1.0,669608418,train
01_E11_009,mug_on_plate_episode_009,mug_on_plate,mug_on_plate_layout_04,E11,True,True,0.25,1627814540,train
01_E11_010,mug_on_plate_episode_010,mug_on_plate,mug_on_plate_layout_00,E11,True,True,0.5,1264362550,train
01_E11_011,mug_on_plate_episode_011,mug_on_plate,mug_on_plate_layout_01,E11,True,True,1.0,2020487407,train
01_E11_012,mug_on_plate_episode_012,mug_on_plate,mug_on_plate_layout_02,E11,True,True,0.25,285010301,train
01_E11_013,mug_on_plate_episode_013,mug_on_plate,mug_on_plate_layout_03,E11,True,True,0.5,363539489,train
01_E11_014,mug_on_plate_episode_014,mug_on_plate,mug_on_plate_layout_04,E11,True,True,1.0,169289719,train
01_E11_015,mug_on_plate_episode_015,mug_on_plate,mug_on_plate_layout_00,E11,True,True,0.25,284991214,train
01_E11_016,mug_on_plate_episode_016,mug_on_plate,mug_on_plate_layout_01,E11,True,True,0.5,966757007,train
01_E11_017,mug_on_plate_episode_017,mug_on_plate,mug_on_plate_layout_02,E11,True,True,1.0,560468097,train
01_E11_018,mug_on_plate_episode_018,mug_on_plate,mug_on_plate_layout_03,E11,True,True,0.25,174513230,train
01_E11_019,mug_on_plate_episode_019,mug_on_plate,mug_on_plate_layout_04,E11,True,True,0.5,1290415600,train
01_E11_020,mug_on_plate_episode_020,mug_on_plate,mug_on_plate_layout_00,E11,True,True,1.0,65649154,train
01_E11_021,mug_on_plate_episode_021,mug_on_plate,mug_on_plate_layout_01,E11,True,True,0.25,1926675488,train
01_E11_022,mug_on_plate_episode_022,mug_on_plate,mug_on_plate_layout_02,E11,True,True,0.5,1419891973,train
01_E11_023,mug_on_plate_episode_023,mug_on_plate,mug_on_plate_layout_03,E11,True,True,1.0,690158552,train
01_E11_024,mug_on_plate_episode_024,mug_on_plate,mug_on_plate_layout_04,E11,True,True,0.25,639174841,train
01_E11_025,mug_on_plate_episode_025,mug_on_plate,mug_on_plate_layout_00,E11,True,True,0.5,1978842144,train
01_E11_026,mug_on_plate_episode_026,mug_on_plate,mug_on_plate_layout_01,E11,True,True,1.0,1594815264,train
01_E11_027,mug_on_plate_episode_027,mug_on_plate,mug_on_plate_layout_02,E11,True,True,0.25,1641676345,train
01_E11_028,mug_on_plate_episode_028,mug_on_plate,mug_on_plate_layout_03,E11,True,True,0.5,144388256,train
01_E11_029,mug_on_plate_episode_029,mug_on_plate,mug_on_plate_layout_04,E11,True,True,1.0,389325420,train
01_E11_030,mug_on_plate_episode_030,mug_on_plate,mug_on_plate_layout_00,E11,True,True,0.25,327955552,validation
01_E11_031,mug_on_plate_episode_031,mug_on_plate,mug_on_plate_layout_01,E11,True,True,0.5,1831230936,validation
01_E11_032,mug_on_plate_episode_032,mug_on_plate,mug_on_plate_layout_02,E11,True,True,1.0,885213514,validation
01_E11_033,mug_on_plate_episode_033,mug_on_plate,mug_on_plate_layout_03,E11,True,True,0.25,1244098010,validation
01_E11_034,mug_on_plate_episode_034,mug_on_plate,mug_on_plate_layout_04,E11,True,True,0.5,1794611922,validation
01_E11_035,mug_on_plate_episode_035,mug_on_plate,mug_on_plate_layout_00,E11,True,True,1.0,2071091467,validation
01_E11_036,mug_on_plate_episode_036,mug_on_plate,mug_on_plate_layout_01,E11,True,True,0.25,1668890677,validation
01_E11_037,mug_on_plate_episode_037,mug_on_plate,mug_on_plate_layout_02,E11,True,True,0.5,1003180211,validation
01_E11_038,mug_on_plate_episode_038,mug_on_plate,mug_on_plate_layout_03,E11,True,True,1.0,87968578,validation
01_E11_039,mug_on_plate_episode_039,mug_on_plate,mug_on_plate_layout_04,E11,True,True,0.25,1033789,validation
01_E11_040,mug_on_plate_episode_040,mug_on_plate,mug_on_plate_layout_00,E11,True,True,0.5,781550570,test
01_E11_041,mug_on_plate_episode_041,mug_on_plate,mug_on_plate_layout_01,E11,True,True,1.0,1298978690,test
01_E11_042,mug_on_plate_episode_042,mug_on_plate,mug_on_plate_layout_02,E11,True,True,0.25,1092894811,test
01_E11_043,mug_on_plate_episode_043,mug_on_plate,mug_on_plate_layout_03,E11,True,True,0.5,1428874698,test
01_E11_044,mug_on_plate_episode_044,mug_on_plate,mug_on_plate_layout_04,E11,True,True,1.0,281839377,test
01_E11_045,mug_on_plate_episode_045,mug_on_plate,mug_on_plate_layout_00,E11,True,True,0.25,2119609405,test
01_E11_046,mug_on_plate_episode_046,mug_on_plate,mug_on_plate_layout_01,E11,True,True,0.5,1125313762,test
01_E11_047,mug_on_plate_episode_047,mug_on_plate,mug_on_plate_layout_02,E11,True,True,1.0,1300537029,test
01_E11_048,mug_on_plate_episode_048,mug_on_plate,mug_on_plate_layout_03,E11,True,True,0.25,1752660907,test
01_E11_049,mug_on_plate_episode_049,mug_on_plate,mug_on_plate_layout_04,E11,True,True,0.5,1649953459,test
