layout,pkl_episode_index,hdf5_demo_key,group,pose_factor,gripper_factor,planned_action_count,steps_executed,original_raw_close_action_index,pointbridge_applied_close_action_index,close_index_offset_steps,close_command_eef_bowl_distance_m,actual_gripper_joint_positions_at_close_m,actual_gripper_aperture_at_close_m,contact_at_close,grasped_at_close,first_contact_action_index,first_stable_grasp_action_index,longest_grasp_run_steps,closed_without_bowl_observed,success,failure_stage,exception,position_error_close_minus_5_m,position_error_close_minus_4_m,position_error_close_minus_3_m,position_error_close_minus_2_m,position_error_close_minus_1_m,position_error_at_close_m,position_error_close_plus_1_m,position_error_close_plus_2_m,position_error_close_plus_3_m,position_error_close_plus_4_m,position_error_close_plus_5_m
4,0,demo_0,D,P1_saved_controller_absolute_target,G1_current_transition_gripper_command,177,177,79,79,0,0.05164817544260243,"[0.03954533687356404,-0.03934092566591102]",0.07888626253947506,False,False,83,,0,True,False,no_grasp,,0.00843829559523779,0.012155737883461644,0.013417631057559111,0.015108233691566591,0.011420690246864748,0.015524589898111157,0.008660994033128937,0.009001513997417943,0.010837387154570945,0.009730454146232456,0.011640490939626337
4,1,demo_1,A,P0_next_measured_eef_pose,G0_next_raw_gripper_state,197,195,85,84,-1,0.03921786896436355,"[0.039541950589342005,-0.03936171085963483]",0.07890366144897684,False,False,90,,0,True,True,success,,0.009817873960139742,0.010574700961938861,0.01119417492961136,0.011235664273610743,0.010741461976557525,0.010326811473516445,0.009608156943542206,0.00876835788590016,0.008012350097666767,0.007539136833403369,0.006877796764821877
4,1,demo_1,B,P0_next_measured_eef_pose,G1_current_transition_gripper_command,197,197,85,85,0,0.038999688645860314,"[0.03954111279630388,-0.03936399304137313]",0.07890510583767701,False,False,91,,0,True,True,success,,0.010574700961938861,0.01119417492961136,0.011235664273610743,0.010741461976557525,0.010326825608918363,0.00960816424905081,0.008768340088076842,0.00801220719626803,0.007538813300217144,0.006877395626862175,0.005911599815011597
4,1,demo_1,C,P1_saved_controller_absolute_target,G0_next_raw_gripper_state,197,196,85,84,-1,0.04001246890528979,"[0.03953757964360619,-0.03936523325666884]",0.07890281290027504,False,False,88,,0,True,True,success,,0.011608346905554526,0.012677451849545442,0.010588444462818663,0.010527403656110644,0.009442589533871155,0.008338404968937268,0.010065259219546778,0.007308687828448994,0.006708341614766766,0.0069739093245137305,0.005489972462051459
4,1,demo_1,D,P1_saved_controller_absolute_target,G1_current_transition_gripper_command,197,195,85,85,0,0.04086493273013387,"[0.03953974025879464,-0.039365231217872304]",0.07890497147666695,False,False,88,,0,True,True,success,,0.012677451849545442,0.010588444462818663,0.010527403656110644,0.009442589533871155,0.008338439867251341,0.010065249923087176,0.00730815259673184,0.006707472827734744,0.00697337209973217,0.005489835139664389,0.0026516926345211272
4,2,demo_2,A,P0_next_measured_eef_pose,G0_next_raw_gripper_state,184,180,85,84,-1,0.03978130037973828,"[0.0395433220812633,-0.039357555986938166]",0.07890087806820147,False,False,90,,0,True,True,success,,0.00966637982362182,0.009908569276527066,0.010143337116057314,0.010601346172751538,0.010476650159367596,0.00983740254858415,0.008633563176460695,0.007293851818127626,0.0065713053919437,0.005836868915721576,0.0055527969036916315
4,2,demo_2,B,P0_next_measured_eef_pose,G1_current_transition_gripper_command,184,184,85,85,0,0.03981286128381979,"[0.0395419723734388,-0.039360404561014715]",0.07890237693445351,False,False,91,,0,True,True,success,,0.009908569276527066,0.010143337116057314,0.010601346172751538,0.010476650159367596,0.009837414649724282,0.008633575727884186,0.0072937858542469385,0.006570979117451495,0.005836332218646928,0.005552378892558354,0.004466435154067547
4,2,demo_2,C,P1_saved_controller_absolute_target,G0_next_raw_gripper_state,184,180,85,84,-1,0.04068008395033408,"[0.03952448037809188,-0.03937380852449478]",0.07889828890258666,False,False,90,,0,True,True,success,,0.009725442095792123,0.01158404369120752,0.010491678365812183,0.010655278445767604,0.008968507860357636,0.007299669770506187,0.008678244482191328,0.007309654773412033,0.007741218267211783,0.0064666525371921595,0.005912914301793128
4,2,demo_2,D,P1_saved_controller_absolute_target,G1_current_transition_gripper_command,184,180,85,85,0,0.04139026677705063,"[0.03954784279310175,-0.03935338426220474]",0.0789012270553065,False,False,91,,0,True,True,success,,0.01158404369120752,0.010491678365812183,0.010655278445767604,0.008968507860357636,0.007299701621392108,0.008678195713209946,0.007309206591163983,0.007740546547598545,0.006465802063491282,0.005912217165319397,0.0014752408644224525
4,3,demo_5,A,P0_next_measured_eef_pose,G0_next_raw_gripper_state,191,186,85,84,-1,0.04060522184406157,"[0.03954306893836858,-0.0393528846642875]",0.07889595360265608,False,False,90,,0,True,True,success,,0.009672898341920672,0.009724844142233884,0.010008797284923756,0.009970251083162645,0.009552202612839024,0.00931583826451956,0.008155046213940387,0.006652922712077749,0.005244871607124078,0.004760657844046292,0.004689655653120336
4,3,demo_5,B,P0_next_measured_eef_pose,G1_current_transition_gripper_command,191,186,85,85,0,0.04103709694122783,"[0.039540548231175573,-0.03935743684913264]",0.07889798508030821,False,False,91,,0,True,True,success,,0.009724844142233884,0.010008797284923756,0.009970251083162645,0.009552202612839024,0.009315810532195498,0.00815493162378025,0.006652468246137397,0.005244141586910521,0.004760029144026747,0.004689164041057154,0.0043299984525938095
4,3,demo_5,C,P1_saved_controller_absolute_target,G0_next_raw_gripper_state,191,187,85,84,-1,0.04185827861956203,"[0.039514897343473854,-0.03938202385515684]",0.0788969211986307,False,False,90,,0,True,True,success,,0.009073980009267194,0.010391796885580727,0.00986331833598685,0.010766418701098972,0.007955987297171443,0.008071872836518322,0.009032728674152871,0.006865008721410293,0.008610047967458847,0.00789298849087284,0.008741863022993299
4,3,demo_5,D,P1_saved_controller_absolute_target,G1_current_transition_gripper_command,191,186,85,85,0,0.042507082014473965,"[0.03955433152565483,-0.03934549234100867]",0.0788998238666635,False,False,91,,0,True,True,success,,0.010391796885580727,0.00986331833598685,0.010766418701098972,0.007955987297171443,0.008071914082025075,0.00903277187743914,0.00686451201743459,0.008609430036761958,0.007891825883996744,0.008741081633413863,0.0046342459318656866
4,4,demo_6,A,P0_next_measured_eef_pose,G0_next_raw_gripper_state,170,165,81,80,-1,0.04405262715268387,"[0.03955439409653068,-0.03932284659445905]",0.07887724069098973,False,False,87,,0,True,True,success,,0.009664705418478902,0.009921407803649364,0.01031509311190409,0.011007462295176759,0.011483289101998929,0.011603435277996198,0.011314094548624523,0.010648819957325237,0.009265460350179883,0.00793393411489347,0.006411998003641695
4,4,demo_6,B,P0_next_measured_eef_pose,G1_current_transition_gripper_command,170,166,81,81,0,0.04344076611067703,"[0.03955390857394281,-0.03932463435127533]",0.07887854292521815,False,False,88,,0,True,True,success,,0.009921407803649364,0.01031509311190409,0.011007462295176759,0.011483289101998929,0.011603430538445451,0.011314101958282533,0.010648848101741,0.009265427090780315,0.007933663297751836,0.006411120250855994,0.005818235664832179
4,4,demo_6,C,P1_saved_controller_absolute_target,G0_next_raw_gripper_state,170,165,81,80,-1,0.042729393488444796,"[0.039552928089903384,-0.039322947956530185]",0.07887587604643356,False,False,86,,0,True,True,success,,0.01125271323830535,0.014208597692024219,0.013309735393739815,0.014990677782767067,0.010672851108993714,0.01103081124266512,0.006543710367012225,0.009033597018735202,0.009641007907642258,0.011278835368622321,0.01037979895417991
4,4,demo_6,D,P1_saved_controller_absolute_target,G1_current_transition_gripper_command,170,165,81,81,0,0.042693612704255014,"[0.039552289049904696,-0.0393251255056968]",0.07887741455560149,False,False,87,,0,True,True,success,,0.014208597692024219,0.013309735393739815,0.014990677782767067,0.010672851108993714,0.01103083447999477,0.006543849627625508,0.009033783125820464,0.009641259141780493,0.011279234540190163,0.010380254404479755,0.011241965149068741
